Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
149302,"Silverthorn (The Riftwar Saga, #3)",Raymond E. Feist,"Feist, Raymond E.",,"=""0586064176""","=""9780586064177""",2,4.11,Grafton Books,Mass Market Paperback,432,1986,1985,2012/06/01,2012/06/21,,,read,,,,1,0
659469,The Hobbit,Chuck Dixon,"Dixon, Chuck","David Wenzel, Sean Deming, J.R.R. Tolkien","=""0345368584""","=""9780345368584""",4,4.51,Ballantine Books,Paperback,133,1990,1989,,2012/05/30,,,read,,,,1,0
10818853,"Fifty Shades of Grey (Fifty Shades, #1)",E.L. James,"James, E.L.",,"=""1612130291""","=""9781612130293""",3,3.66,Vintage,Paperback,356,2011,2011,2012/05/01,2012/05/25,,,read,,,,1,0
29580,"Second Foundation (Foundation, #3)",Isaac Asimov,"Asimov, Isaac",,"=""0553803735""","=""9780553803730""",3,4.27,Bantam Spectra,Hardcover,256,2004,1953,2007/01/01,2012/05/25,,,read,,,,1,0
29582,"Foundation and Earth (Foundation, #5)",Isaac Asimov,"Asimov, Isaac",,"=""0553587579""","=""9780553587579""",3,4.07,Spectra,Mass Market Paperback,499,2004,1986,2007/01/01,2012/05/25,,,read,,,,1,0
30013,Prelude to Foundation,Isaac Asimov,"Asimov, Isaac",,"=""""","=""""",2,4.16,Voyager,Paperback,464,1994,1988,2007/01/01,2012/05/25,,,read,,,,1,0
76683,"Foundation's Edge (Foundation, #4)",Isaac Asimov,"Asimov, Isaac",,"=""0553293389""","=""9780553293388""",3,4.18,Bantam/Spectra,Paperback,450,2010,1982,2007/01/01,2012/05/25,,,read,,,,1,0
76679,"Forward the Foundation (Foundation, #7)",Isaac Asimov,"Asimov, Isaac",,"=""0553565079""","=""9780553565072""",2,4.16,Bantam/Spectra,Paperback,464,1994,1993,2007/01/01,2012/05/25,,,read,,,,1,0
33356,Jennifer Government,Max Barry,"Barry, Max",,"=""0349117624""","=""9780349117621""",3,3.67,Abacus ,Paperback,335,2004,2002,2007/01/01,2012/05/25,,,read,,,,1,0
2781819,"Warrior (Doppelganger, #1)",Marie Brennan,"Brennan, Marie",,"=""0316027057""","=""9780316027052""",3,3.88,Orbit,Mass Market Paperback,395,2008,2006,2007/01/01,2012/05/25,,,read,,,,1,0
2781816,"Witch (Doppelganger, #2)",Marie Brennan,"Brennan, Marie",,"=""0316027065""","=""9780316027069""",3,3.97,Orbit,Mass Market Paperback,419,2008,2006,2007/01/01,2012/05/25,,,read,,,,1,0
8908,World War Z: An Oral History of the Zombie War,Max Brooks,"Brooks, Max",,"=""0307346609""","=""9780307346605""",4,4.02,Crown,Hardcover,342,2006,2006,2012/01/01,2012/05/25,,,read,,,,1,0
3475161,"Turn Coat (The Dresden Files, #11)",Jim Butcher,"Butcher, Jim",,"=""0451462564""","=""9780451462565""",5,4.44,Roc,Hardcover,420,2009,2009,2011/01/01,2012/05/25,,,read,,,,1,0
927979,"Small Favor (The Dresden Files, #10)",Jim Butcher,"Butcher, Jim",,"=""0451461894""","=""9780451461896""",5,4.43,Roc,Hardcover,423,2008,2008,2011/01/01,2012/05/25,,,read,,,,1,0
99383,"Blood Rites (The Dresden Files, #6)",Jim Butcher,"Butcher, Jim",,"=""0451459873""","=""9780451459879""",4,4.30,Ace,Paperback,372,2004,2004,2011/01/01,2012/05/25,,,read,,,,1,0
91479,"Death Masks (The Dresden Files, #5)",Jim Butcher,"Butcher, Jim",,"=""0451459407""","=""9780451459404""",4,4.29,Ace,Mass Market Paperback,432,2003,2003,2011/01/01,2012/05/25,,,read,,,,1,0
91478,"Summer Knight (The Dresden Files, #4)",Jim Butcher,"Butcher, Jim",,"=""0451458923""","=""9780451458926""",4,4.26,Dutton / Signet,Mass Market Paperback,446,2003,2002,2011/01/01,2012/05/25,,,read,,,,1,0
91477,"Fool Moon (The Dresden Files, #2)",Jim Butcher,"Butcher, Jim",,"=""0451458125""","=""9780451458124""",3,3.98,Roc,Mass Market Paperback,401,2001,2001,2011/01/01,2012/05/25,,,read,,,,1,0
91476,"Grave Peril (The Dresden Files, #3)",Jim Butcher,"Butcher, Jim",,"=""0451458443""","=""9780451458445""",4,4.14,ROC,Paperback,378,2001,2001,2011/01/01,2012/05/25,,,read,,,,1,0
91475,"White Night (The Dresden Files, #9)",Jim Butcher,"Butcher, Jim",,"=""0451461401""","=""9780451461407""",4,4.38,Roc Hardcover,Hardcover,407,2007,2007,2011/01/01,2012/05/25,,,read,,,,1,0
91474,"Proven Guilty (The Dresden Files, #8)",Jim Butcher,"Butcher, Jim",,"=""0451461037""","=""9780451461032""",4,4.39,Ace,Paperback,547,2007,2006,2011/01/01,2012/05/25,,,read,,,,1,0
47212,"Storm Front (The Dresden Files, #1)",Jim Butcher,"Butcher, Jim",,"=""0451457811""","=""9780451457813""",3,3.98,Penguin ROC,Mass Market Paperback,372,2000,2000,2011/01/01,2012/05/25,,,read,,,,1,0
17683,"Dead Beat (The Dresden Files, #7)",Jim Butcher,"Butcher, Jim",,"=""045146091X""","=""9780451460912""",4,4.41,Ace,Mass Market Paperback,517,2006,2005,2011/01/01,2012/05/25,,,read,,,,1,0
645023,Castle of Wizardry (The Belgariad #4),David Eddings,"Eddings, David",,"=""0345335708""","=""9780345335708""",3,4.17,Del Rey,Mass Market Paperback,375,1984,1984,2011/01/01,2012/05/25,,,read,,,,1,0
587582,Queen of Sorcery (The Belgariad #2),David Eddings,"Eddings, David",,"=""0345335651""","=""9780345335654""",3,4.15,Del Rey,Mass Market Paperback,326,1982,1982,2011/01/01,2012/05/25,,,read,,,,1,0
44688,Magician's Gambit (The Belgariad #3),David Eddings,"Eddings, David",,"=""0345335457""","=""9780345335456""",3,4.15,Del Rey,Mass Market Paperback,305,1983,1983,2011/01/01,2012/05/25,,,read,,,,1,0
44687,Enchanters' End Game (The Belgariad #5),David Eddings,"Eddings, David",,"=""0345300785""","=""9780345300782""",3,4.19,Del Rey,Mass Market Paperback,384,1984,1984,2011/01/01,2012/05/25,,,read,,,,1,0
44659,"Pawn of Prophecy (The Belgariad, #1)",David Eddings,"Eddings, David",,"=""0345468643""","=""9780345468642""",4,4.16,Del Rey,Paperback,304,2004,1982,2011/01/01,2012/05/25,,,read,,,,1,0
6466535,Eve: The Empyrean Age,Tony Gonzales,"Gonzales, Tony",,"=""0765363909""","=""9780765363909""",3,3.74,Tor Books,Paperback,672,2009,2008,2011/01/01,2012/05/25,,,read,,,,1,0
761732,"Soul of the Fire (Sword of Truth, #5)",Terry Goodkind,"Goodkind, Terry",,"=""0812551494""","=""9780812551495""",3,3.87,Tor Fantasy,Mass Market Paperback,788,2000,1999,2009/01/01,2012/05/25,,,read,,,,1,0
604803,"Confessor (Sword of Truth, #11)",Terry Goodkind,"Goodkind, Terry",,"=""0765315238""","=""9780765315236""",2,4.09,Tor Books,Hardcover,603,2007,2007,2009/01/01,2012/05/25,,,read,,,,1,0
253058,"Temple of the Winds (Sword of Truth, #4)",Terry Goodkind,"Goodkind, Terry","Ferhan Ertürk, Dick Hill","=""""","=""""",3,4.03,Brilliance Audio,Audio CD,822,2007,1997,2009/01/01,2012/05/25,,,read,,,,1,0
234184,"Stone of Tears (Sword of Truth, #2)",Terry Goodkind,"Goodkind, Terry",,"=""0312857063""","=""9780312857066""",3,4.11,Tor Books,Hardcover,703,1995,1995,2009/01/01,2012/05/25,,,read,,,,1,0
121127,"Faith of the Fallen (Sword of Truth, #6)",Terry Goodkind,"Goodkind, Terry",,"=""081257639X""","=""9780812576399""",3,4.10,Tor,Mass Market Paperback,785,2001,2000,2009/01/01,2012/05/25,,,read,,,,1,0
43893,"Naked Empire (Sword of Truth, #8)",Terry Goodkind,"Goodkind, Terry",,"=""0765344300""","=""9780765344304""",1,3.83,Tor Fantasy,Mass Market Paperback,725,2004,2003,2009/01/01,2012/05/25,,,read,,,,1,0
43892,"Blood of the Fold (Sword of Truth, #3)",Terry Goodkind,"Goodkind, Terry",,"=""0812551478""","=""9780812551471""",3,4.00,TOR,Mass Market Paperback,623,1997,1996,2009/01/01,2012/05/25,,,read,,,,1,0
43889,"Wizard's First Rule (Sword of Truth, #1)",Terry Goodkind,"Goodkind, Terry",,"=""0765346524""","=""9780765346520""",4,4.12,Tor Books,Mass Market Paperback,836,2003,1994,2009/01/01,2012/05/25,,,read,,,,1,0
43887,"Chainfire (Sword of Truth, #9)",Terry Goodkind,"Goodkind, Terry",,"=""0765344319""","=""9780765344311""",2,3.95,Tor Fantasy,Mass Market Paperback,748,2005,2005,2009/01/01,2012/05/25,,,read,,,,1,0
43884,"Phantom (Sword of Truth, #10)",Terry Goodkind,"Goodkind, Terry",,"=""0765305240""","=""9780765305244""",2,3.99,Tor Books,Hardcover,587,2006,2006,2009/01/01,2012/05/25,,,read,,,,1,0
5038,"The Pillars of Creation (Sword of Truth, #7)",Terry Goodkind,"Goodkind, Terry",,"=""0765340747""","=""9780765340740""",3,3.70,Tor Books,Mass Market Paperback,725,2002,2001,2009/01/01,2012/05/25,,,read,,,,1,0
301082,"Dead Until Dark (Sookie Stackhouse, #1)",Charlaine Harris,"Harris, Charlaine",,"=""0441008534""","=""9780441008537""",3,3.97,Ace Books,Mass Market Paperback,292,2001,2001,2011/01/01,2012/05/25,,,read,,,,1,0
140082,"Club Dead (Sookie Stackhouse, #3)",Charlaine Harris,"Harris, Charlaine",,"=""""","=""""",2,4.02,Orbit,Mass Market Paperback,274,2006,2003,2011/01/01,2012/05/25,,,read,,,,1,0
140077,"Dead to the World (Sookie Stackhouse, #4)",Charlaine Harris,"Harris, Charlaine",,"=""0441012183""","=""9780441012183""",2,4.12,Ace Books,Mass Market Paperback,291,2005,2004,2011/01/01,2012/05/25,,,read,,,,1,0
110494,"Living Dead in Dallas (Sookie Stackhouse, #2)",Charlaine Harris,"Harris, Charlaine",,"=""1841493007""","=""9781841493008""",3,3.96,Orbit,Mass Market Paperback,291,2004,2002,2011/01/01,2012/05/25,,,read,,,,1,0
8253920,"Towers of Midnight (The Wheel of Time, #13)",Robert Jordan,"Jordan, Robert",Brandon Sanderson,"=""0765325942""","=""9780765325945""",4,4.47,Tom Doherty Associates TOR Fantasy,Hardcover,863,2010,2010,2010/01/01,2012/05/25,,,read,,,,1,0
1166599,"The Gathering Storm (The Wheel of Time, #12)",Robert Jordan,"Jordan, Robert",Brandon Sanderson,"=""0765302306""","=""9780765302304""",4,4.43,Tor Books,Hardcover,824,2009,2009,2009/01/01,2012/05/25,,,read,,,,1,0
233649,"The Great Hunt (The Wheel of Time, #2)",Robert Jordan,"Jordan, Robert",,"=""0812517725""","=""9780812517729""",4,4.26,Tor,Mass Market Paperback,705,1991,1990,2007/01/01,2012/05/25,,,read,,,,1,0
228665,"The Eye of the World (The Wheel of Time, #1)",Robert Jordan,"Jordan, Robert",,"=""0812511816""","=""9780812511819""",3,4.19,Tor Books,Mass Market Paperback,800,1990,1990,2007/01/01,2012/05/25,,,read,,,,1,0
187065,"New Spring (The Wheel of Time, #0)",Robert Jordan,"Jordan, Robert",,"=""1841492612""","=""9781841492612""",4,4.07,Orbit,Paperback,423,2004,2004,2008/01/01,2012/05/25,,,read,,,,1,0
140974,"The Path of Daggers (The Wheel of Time, #8)",Robert Jordan,"Jordan, Robert",,"=""0812550293""","=""9780812550290""",4,3.93,Tor Books,Mass Market Paperback,685,1999,1998,2007/01/01,2012/05/25,,,read,,,,1,0
113435,"Crossroads of Twilight (The Wheel of Time, #10)",Robert Jordan,"Jordan, Robert",,"=""0312864590""","=""9780312864590""",2,3.78,Tor Fantasy,Hardcover,704,2003,2003,2007/01/01,2012/05/25,,,read,,,,1,0
35231,"Lord of Chaos (The Wheel of Time, #6)",Robert Jordan,"Jordan, Robert",,"=""0812513754""","=""9780812513752""",4,4.19,Tom Doherty Associates,Mass Market Paperback,1011,1995,1994,2007/01/01,2012/05/25,,,read,,,,1,0
13895,"The Fires of Heaven (The Wheel of Time, #5)",Robert Jordan,"Jordan, Robert",,"=""1857232097""","=""9781857232097""",4,4.20,Orbit,Paperback,912,1994,1993,2007/01/01,2012/05/25,,,read,,,,1,0
13891,"Winter's Heart (The Wheel of Time, #9)",Robert Jordan,"Jordan, Robert",,"=""081257558X""","=""9780812575583""",3,3.97,Tor Fantasy,Mass Market Paperback,780,2002,2000,2007/01/01,2012/05/25,,,read,,,,1,0
13890,"A Crown of Swords (The Wheel of Time, #7)",Robert Jordan,"Jordan, Robert",,"=""0812550285""","=""9780812550283""",4,4.06,Tor Books,Mass Market Paperback,880,1997,1996,2007/01/01,2012/05/25,,,read,,,,1,0
13888,"Knife of Dreams (The Wheel of Time, #11)",Robert Jordan,"Jordan, Robert",,"=""0812577566""","=""9780812577563""",2,4.19,Tom Doherty Associates,Mass Market Paperback,860,2006,2005,2007/01/01,2012/05/25,,,read,,,,1,0
9539,"The Shadow Rising (The Wheel of Time, #4)",Robert Jordan,"Jordan, Robert",,"=""0812513738""","=""9780812513738""",4,4.28,Tom Doherty Tor Fantasy,Mass Market Paperback,1007,1993,1992,2007/01/01,2012/05/25,,,read,,,,1,0
7675398,LoveStar,Andri Snær Magnason,"Magnason, Andri Snær",,"=""9979324783""","=""9789979324782""",5,3.77,Mál og menning,Paperback,275,2004,2002,2004/01/01,2012/05/25,,,read,,,,1,0
68494,"Perdido Street Station (New Crobuzon, #1)",China Miéville,"Miéville, China",,"=""0345459407""","=""9780345459404""",3,3.98,Ballantine Del Rey,Mass Market Paperback,710,2003,2000,2012/01/01,2012/05/25,,,read,,,,1,0
5470,1984,George Orwell,"Orwell, George",,"=""""","=""""",5,4.19,New American Library,Mass Market Paperback,328,1950,1949,2004/01/01,2012/05/25,,,read,,,,1,0
7664041,"Inheritance (The Inheritance Cycle, #4)",Christopher Paolini,"Paolini, Christopher",,"=""0375856110""","=""9780375856112""",2,4.15,Alfred A. Knopf,Hardcover,849,2011,2011,2012/01/01,2012/05/25,,,read,,,,1,0
2248573,"Brisingr (The Inheritance Cycle, #3)",Christopher Paolini,"Paolini, Christopher",,"=""0375826726""","=""9780375826726""",1,4.10,Alfred A. Knopf,Hardcover,748,2008,2008,2009/01/01,2012/05/25,,,read,,,,1,0
113436,"Eragon (The Inheritance Cycle, #1)",Christopher Paolini,"Paolini, Christopher",,"=""0375826696""","=""9780375826696""",3,3.95,Alfred A. Knopf,Paperback,503,2005,2002,2005/01/01,2012/05/25,,,read,,,,1,0
45978,"Eldest (The Inheritance Cycle, #2)",Christopher Paolini,"Paolini, Christopher",,"=""0375840400""","=""9780375840401""",2,4.04,Knopf Books for Young Readers,Paperback,704,2007,2005,2006/01/01,2012/05/25,,,read,,,,1,0
6892870,"The Girl Who Kicked the Hornet’s Nest (Millennium, #3)",Stieg Larsson,"Larsson, Stieg",Reg Keeland,"=""030726999X""","=""9780307269997""",5,4.24,Knopf,Hardcover,566,2010,2007,2012/01/01,2012/05/25,,,read,,,,1,0
5060378,"The Girl Who Played with Fire (Millennium, #2)",Stieg Larsson,"Larsson, Stieg",Reg Keeland,"=""0307269981""","=""9780307269980""",4,4.25,Alfred A. Knopf,Hardcover,503,2009,2006,2012/01/01,2012/05/25,,,read,,,,1,0
2429135,"The Girl with the Dragon Tattoo (Millennium, #1)",Stieg Larsson,"Larsson, Stieg",Reg Keeland,"=""0670069019""","=""9780670069019""",4,4.17,Viking Canada,Hardcover,480,2008,2005,2011/07/01,2012/05/25,,,read,,,,1,0
10572,"A Clash of Kings  (A Song of Ice and Fire, #2)",George R.R. Martin,"Martin, George R.R.",,"=""0553381695""","=""9780553381696""",5,4.42,Bantam,Paperback,1009,2002,1998,2008/01/01,2012/05/25,,,read,,,,1,0
10664113,"A Dance with Dragons (A Song of Ice and Fire, #5)",George R.R. Martin,"Martin, George R.R.",,"=""""","=""""",3,4.34,Bantam,Kindle Edition,1125,2011,2011,2011/01/01,2012/05/25,,,read,,,,1,0
13497,"A Feast for Crows (A Song of Ice and Fire, #4)",George R.R. Martin,"Martin, George R.R.",,"=""055358202X""","=""9780553582024""",4,4.16,Bantam Books,Mass Market Paperback,1060,2011,2005,2008/01/01,2012/05/25,,,read,,,,1,0
13496,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,"Martin, George R.R.",,"=""0553588486""","=""9780553588484""",5,4.44,Bantam,Mass Market Paperback,835,2005,1996,2008/01/01,2012/05/25,,,read,,,,1,0
428263,"Eclipse (The Twilight Saga, #3)",Stephenie Meyer,"Meyer, Stephenie",,"=""0316160202""","=""9780316160209""",1,3.73,"Little, Brown and Company",Hardcover,629,2007,2007,2010/01/01,2012/05/25,,,read,,,,1,0
1162543,"Breaking Dawn (The Twilight Saga, #4)",Stephenie Meyer,"Meyer, Stephenie",,"=""031606792X""","=""9780316067928""",1,3.74,"Little, Brown and Company",Hardcover,756,2008,2008,2010/01/01,2012/05/25,,,read,,,,1,0
49041,"New Moon (The Twilight Saga, #2)",Stephenie Meyer,"Meyer, Stephenie",Sylke Hachmeister,"=""""","=""""",2,3.60,"Little, Brown and Company",Hardcover,563,2006,2006,2010/01/01,2012/05/25,,,read,,,,1,0
41865,"Twilight (The Twilight Saga, #1)",Stephenie Meyer,"Meyer, Stephenie",,"=""0316015849""","=""9780316015844""",2,3.66,"Little, Brown and Company",Paperback,498,2006,2005,2009/12/01,2012/05/25,,,read,,,,1,0
7613,Animal Farm,George Orwell,"Orwell, George","Celâl Üster, Chris Mould, Αύγουστος Κορτώ, Boris Grabnar, Николай Николов, Κυριάκος Ντελόπουλος, Peter Škerl, Pau Masiques, José Manuel Moreno Cidoncha, Τζωρτζ Όργουελ, Celâl Üstüner","=""""","=""""",5,3.99,Plume,Paperback,129,2003,1945,2004/01/01,2012/05/25,,,read,,,,1,0
5107,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.",,"=""0316769177""","=""9780316769174""",3,3.80,Back Bay Books,Paperback,277,2001,1951,,2012/05/25,,,read,,,,1,0
887877,"Red Seas Under Red Skies (Gentleman Bastard, #2)",Scott Lynch,"Lynch, Scott",,"=""0553804685""","=""9780553804683""",4,4.25,Bantam Spectra,Hardcover,558,2007,2007,,2012/05/25,,,read,,,,1,0
127455,"The Lies of Locke Lamora (Gentleman Bastard, #1)",Scott Lynch,"Lynch, Scott",,"=""0553804677""","=""9780553804676""",4,4.31,Bantam Spectra,Hardcover,499,2006,2006,,2012/05/25,,,read,,,,1,0
6148028,"Catching Fire (The Hunger Games, #2)",Suzanne Collins,"Collins, Suzanne",,"=""0439023491""","=""9780439023498""",4,4.33,Scholastic Press,Hardcover,391,2009,2009,2012/05/01,2012/05/25,,,read,,,,1,0
2767052,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,"Collins, Suzanne",,"=""0439023483""","=""9780439023481""",4,4.34,Scholastic Press,Hardcover,374,2008,2008,2012/05/01,2012/05/25,,,read,,,,1,0
7260188,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,"Collins, Suzanne",,"=""0439023513""","=""9780439023511""",5,4.09,Scholastic Press,Hardcover,390,2010,2010,2012/05/01,2012/05/25,,,read,,,,1,0
12881778,"Fifty Shades Freed (Fifty Shades, #3)",E.L. James,"James, E.L.",,"=""1612130607""","=""9781612130606""",3,3.83,The Writer's Coffee Shop Publishing House,Paperback,551,2012,2012,2012/05/01,2012/05/25,,,read,,,,1,0
11857408,"Fifty Shades Darker (Fifty Shades, #2)",E.L. James,"James, E.L.",,"=""1612130585""","=""9781612130583""",3,3.83,The Writer's Coffee Shop Publishing House,Paperback,532,2011,2011,2012/05/01,2012/05/25,,,read,,,,1,0
68427,"Elantris (Elantris, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765350378""","=""9780765350374""",4,4.18,Tor Fantasy,Mass Market Paperback,638,2006,2005,2012/05/01,2012/05/25,,,read,,,,1,0
68429,"The Well of Ascension (Mistborn, #2)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765316889""","=""9780765316882""",5,4.38,Tor Books,Hardcover,590,2007,2007,,2012/05/25,,,read,,,,1,0
12067,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",Terry Pratchett,"Pratchett, Terry",Neil Gaiman,"=""""","=""""",5,4.26,William Morrow,Mass Market Paperback,491,2006,1990,,2012/05/25,,,read,,,,1,0
4407,"American Gods (American Gods, #1)",Neil Gaiman,"Gaiman, Neil",,"=""""","=""""",3,4.11,Headline Review,Paperback,635,2005,2001,,2012/05/25,,,read,,,,1,0
14497,"Neverwhere (London Below, #1)",Neil Gaiman,"Gaiman, Neil",,"=""0060557818""","=""9780060557812""",4,4.17,William Morrow Paperbacks,Paperback,370,2003,1996,,2012/05/25,,,read,,,,1,0
33030,"Underworld: Blood Enemy (Underworld, #2)",Greg Cox,"Cox, Greg",,"=""0743480724""","=""9780743480727""",3,3.91,Pocket Star,Mass Market Paperback,310,2004,2004,,2012/05/25,,,read,,,,1,0
33027,"Underworld: Evolution (Underworld, #3)",Greg Cox,"Cox, Greg","Danny McBride, Len Wiseman, Kevin Grevioux","=""0743480732""","=""9780743480734""",3,4.08,Pocket Star Books,Mass Market Paperback,288,2005,2005,,2012/05/25,,,read,,,,1,0
33024,"Underworld (Underworld, #1)",Greg Cox,"Cox, Greg",,"=""0743480716""","=""9780743480710""",3,4.06,Pocket Star,Mass Market Paperback,384,2003,2003,,2012/05/25,,,read,,,,1,0
29581,"Foundation and Empire (Foundation, #2)",Isaac Asimov,"Asimov, Isaac",,"=""0553803727""","=""9780553803723""",4,4.22,Spectra,Hardcover,256,2004,1952,,2012/05/25,,,read,,,,1,0
2999282,"Dexter by Design (Dexter, #4)",Jeff Lindsay,"Lindsay, Jeff",,"=""0752885170""","=""9780752885179""",0,3.76,Orion,Hardcover,304,2009,2008,,2012/05/25,,,read,,,,1,0
206682,"Dexter in the Dark (Dexter, #3)",Jeff Lindsay,"Lindsay, Jeff",,"=""0385518331""","=""9780385518338""",3,3.57,Doubleday Books,Hardcover,307,2007,2006,,2012/05/25,,,read,,,,1,0
136081,"Dearly Devoted Dexter (Dexter, #2)",Jeff Lindsay,"Lindsay, Jeff",,"=""1400095921""","=""9781400095926""",3,3.86,Vintage Books,Paperback,292,2006,2005,,2012/05/25,,,read,,,,1,0
17231,"Darkly Dreaming Dexter (Dexter, #1)",Jeff Lindsay,"Lindsay, Jeff",,"=""""","=""""",3,3.90,Vintage Books,Paperback,288,2006,2004,,2012/05/25,,,read,,,,1,0
7332,The Silmarillion,J.R.R. Tolkien,"Tolkien, J.R.R.","Christopher Tolkien, Ted Nasmith","=""0618391118""","=""9780618391110""",4,4.01,Houghton Mifflin Company,Hardcover,386,2004,1977,,2012/05/25,,,read,,,,1,0
890,Of Mice and Men,John Steinbeck,"Steinbeck, John",,"=""0142000671""","=""9780142000670""",4,3.89,Penguin Books,Paperback,107,2002,1937,,2012/05/25,,,read,,,,1,0
7770677,Þetta er allt að koma,Hallgrímur Helgason,"Helgason, Hallgrímur",,"=""997930765X""","=""9789979307655""",2,3.49,Mál og menning,Hardcover,434,1994,1994,2004/01/01,2007/07/08,,,read,,,,1,0
431220,101 Reykjavik,Hallgrímur Helgason,"Helgason, Hallgrímur",Brian FitzGibbon,"=""0641592213""","=""9780641592218""",4,3.27,Faber and Faber,Hardcover,352,2003,1996,2003/01/01,2007/07/08,,,read,,,,1,0
110933,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",,"=""074756941X""","=""9780747569411""",5,4.50,Bloomsbury Publishing Plc,Hardcover,766,2003,2003,2003/06/01,2007/06/29,,,read,,,,1,0
43509,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",5,4.57,Bloomsbury,Hardcover,636,2000,2000,2001/01/01,2007/06/29,,,read,,,,1,0
1438002,Rokland,Hallgrímur Helgason,"Helgason, Hallgrímur",,"=""9979327456""","=""9789979327455""",4,3.53,Mál og menning,Paperback,391,2006,2005,2005/12/01,2007/07/08,,,read,,,,1,0
534277,"Atlantis (Jack Howard, #1)",David Gibbins,"Gibbins, David",,"=""0553587927""","=""9780553587920""",3,3.38,A Dell Book,Mass Market Paperback,465,2008,2004,2006/07/01,2007/07/08,,,read,,,,1,0
233667,Firestarter,Stephen         King,"King, Stephen",,"=""""","=""""",5,3.91,Signet,Mass Market Paperback,564,1998,1980,2003/07/01,2007/07/08,,,read,,,,1,0
76680,Foundation,Isaac Asimov,"Asimov, Isaac",,"=""""","=""""",4,4.17,Bantam Spectra,Mass Market Paperback,296,2004,1951,2006/01/01,2007/07/08,,,read,,,,1,0
50091,"The Complete Robot (Robot, #0.3)",Isaac Asimov,"Asimov, Isaac",,"=""0586057242""","=""9780586057247""",4,4.33,Voyager/HarperCollins,Mass Market Paperback,688,1995,1982,2007/01/01,2007/07/08,,,read,,,,1,0
40580,Stupid White Men,Michael Moore,"Moore, Michael",,"=""0141019999""","=""9780141019994""",3,3.33,Penguin Group,Paperback,304,2004,2001,2004/01/01,2007/07/08,,,read,,,,1,0
9328,The House of the Spirits,Isabel Allende,"Allende, Isabel",Magda Bogin,"=""0553383809""","=""9780553383805""",3,4.28,Dial Press Trade Paperback,Paperback,448,2005,1982,2002/01/01,2007/07/08,,,read,,,,1,0
65605,"The Magician’s Nephew (Chronicles of Narnia, #6)",C.S. Lewis,"Lewis, C.S.",,"=""0060764902""","=""9780060764906""",3,4.05,HarperCollins Narnia,Mass Market Paperback,221,2005,1955,2005/12/01,2007/07/08,,,read,,,,1,0
100915,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,"Lewis, C.S.","Tormod Haugen, Per Svein Paulsen","=""""","=""""",4,4.24,HarperCollins Publishers,Paperback,206,2005,1950,2005/12/01,2007/07/08,,,read,,,,1,0
84119,"The Horse and His Boy (Chronicles of Narnia, #5)",C.S. Lewis,"Lewis, C.S.",,"=""0439861365""","=""9780439861366""",3,3.91,Scholastic Inc,Paperback,224,1995,1954,1999/12/01,2007/07/08,,,read,,,,1,0
38296,"The Last of the Mohicans (The Leatherstocking Tales, #2)",James Fenimore Cooper,"Cooper, James Fenimore",,"=""0553213296""","=""9780553213294""",3,3.70,Bantam,Paperback,410,1981,1826,1998/01/01,2007/07/08,,,read,,,,1,0
343,Perfume: The Story of a Murderer,Patrick Süskind,"Süskind, Patrick",John E. Woods,"=""0140120831""","=""9780140120837""",3,4.04,Penguin Books,Paperback,263,1987,1985,2002/01/01,2007/07/08,,,read,,,,1,0
234225,"Dune (Dune, #1)",Frank Herbert,"Herbert, Frank",,"=""0340839937""","=""9780340839935""",4,4.28,Hodder,Paperback,604,2006,1965,2005/10/01,2007/07/08,,,read,,,,1,0
106,"Dune Messiah (Dune Chronicles, #2)",Frank Herbert,"Herbert, Frank",,"=""0441172695""","=""9780441172696""",3,3.89,Ace Books,Mass Market Paperback,331,1987,1969,2005/10/01,2007/07/08,,,read,,,,1,0
227465,The Rule of Four,Ian Caldwell,"Caldwell, Ian",Dustin Thomason,"=""0385337116""","=""9780385337113""",2,3.29,The Dial Press,Hardcover,372,2004,2004,2006/07/01,2007/07/08,,,read,,,,1,0
37586,"The Lost Colony (Artemis Fowl, #5)",Eoin Colfer,"Colfer, Eoin",,"=""""","=""""",4,4.01,Miramax Books/Hyperion Books for Children,Hardcover,385,2006,2006,2006/01/01,2007/07/08,,,read,,,,1,0
227865,"The Eternity Code (Artemis Fowl, #3)",Eoin Colfer,"Colfer, Eoin",,"=""0141321318""","=""9780141321318""",4,4.05,Puffin,Paperback,329,2006,2003,2004/01/01,2007/07/08,,,read,,,,1,0
